0,398421
0,031428
0,005204
0,006528
0,004888
0,005985
0,006862
0,005059
0,226297
0,041873
0,043452
0,042338
0,039399
0,042229
0,044091
0,038100
0,038134
0,400233
0,392052
0,410030
0,241868
0,482299
0,435402
0,411005
0,467828
0,044177
0,037402
0,037152
0,035071
0,036022
-----------------------------------------
0,036087
0,036036
0,081114
0,036955
0,033534
0,079765
0,082084
0,036262
0,034299
0,036962
0,037799
0,034745
0,038218
0,036358
0,080891
0,073286
0,039044
0,038495
0,036316
0,059201
0,039462
0,039082
0,038898
0,037586
0,038025
0,042127
0,042611
0,101263
0,039311
0,036815
-----------------------------------------
0,037145
0,037141
0,039808
0,039188
0,037441
0,036965
0,058690
0,086763
0,057182
0,036829
0,037410
0,042116
0,041797
0,042608
0,041912
0,039385
0,041169
0,042403
0,041415
0,041361
0,041904
0,036950
0,036924
0,039632
0,037768
0,043568
0,041616
0,066987
0,046730
0,037961
-----------------------------------------
0,038419
0,036221
0,042626
0,037769
0,037357
0,047136
0,041323
0,036465
0,038128
0,038498
0,076504
0,037304
0,103469
0,037553
0,038401
0,038760
0,037253
0,045406
0,036750
0,037902
0,042119
0,041078
0,043924
0,057736
0,041743
0,039399
0,037959
0,038645
0,038218
0,039275
-----------------------------------------
0,070953
0,043800
0,041608
0,042719
0,041041
0,040752
0,040096
0,042271
0,042431
0,043323
0,041862
0,043719
0,041332
0,042230
0,039185
0,035525
0,077852
0,041902
0,038837
0,041146
0,036473
0,040206
0,038303
0,034289
0,033919
0,032509
0,032191
0,034944
0,033165
0,032222
-----------------------------------------
0,031818
0,040208
0,031772
0,032318
0,033495
0,032617
0,031948
0,032498
0,032191
0,032461
0,039749
0,031947
0,032068
0,032018
0,032077
0,073375
0,032123
0,031037
0,032163
0,033700
0,032877
0,031495
0,033806
0,034151
0,032896
0,032183
0,038147
0,065880
0,032242
0,032879
-----------------------------------------
0,043252
0,032861
0,032384
0,034075
0,033243
0,037951
0,035540
0,036516
0,034442
0,032772
0,036598
0,032968
0,032835
0,032831
0,037546
0,074113
0,032952
0,075487
0,065867
0,034906
0,034727
0,032791
0,033281
0,032829
0,041122
33,135415
34,095205
0,083873
0,042177
0,038082
-----------------------------------------
0,038660
0,040638
0,041175
0,032138
0,038378
0,040107
0,037228
0,039624
0,041118
40,203496
0,229302
0,029506
0,065960
0,037280
0,045955
0,034790
0,062184
0,034143
0,099057
0,036158
0,032513
0,064797
0,036020
0,036728
0,035347
0,071821
